,time,roi%,cash,portfolio,wallet,asset%
109,2022-01-05 13:00:00,0.17700015645259554,962.6246356983085,39.145365866217524,1001.770001564526,3.9076200929436693
110,2022-01-05 14:00:00,0.1731477217821066,962.6246356983085,39.106841519512585,1001.7314772178211,3.9039245954541384
111,2022-01-05 15:00:00,0.1698983929349538,962.6246356983085,39.07434823104111,1001.6989839293495,3.900807413996244
112,2022-01-05 16:00:00,0.16728461629065805,962.6246356983085,39.04821046459807,1001.6728461629066,3.89829979061322
113,2022-01-05 17:00:00,0.16533436129434448,962.6246356983085,39.02870791463499,1001.6533436129434,3.8964286560317594
114,2022-01-05 18:00:00,0.1640709291909161,962.6246356983085,39.01607359360065,1001.6407092919092,3.895216441550416
115,2022-01-05 19:00:00,0.16267010706354768,952.6246356983085,49.00206537232705,1001.6267010706355,4.892248311666303
116,2022-01-05 20:00:00,0.16287194205272043,952.6246356983085,49.00408372221879,1001.6287194205272,4.8924399602448645
117,2022-01-05 21:00:00,0.16398734289778077,952.6246356983085,49.01523773066931,1001.6398734289778,4.893499053993559
118,2022-01-05 22:00:00,0.16602053938288464,952.6246356983085,49.03556969552041,1001.6602053938288,4.895429551006351
119,2022-01-05 23:00:00,0.168969319005555,952.6246356983085,49.06505749174713,1001.6896931900556,4.898229244576821
120,2022-01-06 00:00:00,0.17282504081518937,952.6246356983085,49.103614709843406,1001.7282504081519,4.90188977797484
121,2022-01-06 01:00:00,0.17590378283146038,962.629906254924,39.12913157339063,1001.7590378283146,3.906042281207423
122,2022-01-06 02:00:00,0.18037650929267102,962.629906254924,39.1738588380027,1001.8037650929267,3.910332562422438
123,2022-01-06 03:00:00,0.18552054440473284,962.629906254924,39.2252991891233,1001.8552054440473,3.915266295565901
124,2022-01-06 04:00:00,0.1913093442449963,962.629906254924,39.28318718752604,1001.91309344245,3.9208178278770514
125,2022-01-06 05:00:00,0.19771181772864566,962.629906254924,39.34721192236242,1001.9771181772865,3.9269571339053733
126,2022-01-06 06:00:00,0.2046925376237823,962.629906254924,39.417019121313864,1002.0469253762378,3.933650024075867
127,2022-01-06 07:00:00,0.21221198148547274,962.629906254924,39.492213559930754,1002.1221198148547,3.9408583823323915
128,2022-01-06 08:00:00,0.2202268003711879,962.629906254924,39.572361748787905,1002.2022680037119,3.948540430627058
129,2022-01-06 09:00:00,0.2286901136062852,962.629906254924,39.65699488113892,1002.2869011360629,3.9566510184048975
130,2022-01-06 10:00:00,0.2375518276096841,962.629906254924,39.745612021172896,1002.3755182760968,3.9651419349834187
131,2022-01-06 11:00:00,0.24675897686375947,962.629906254924,39.837683513713664,1002.4675897686376,3.9739622428000807
132,2022-01-06 12:00:00,0.2562560840440483,962.629906254924,39.93265458551654,1002.5625608404405,3.9830586284851193
133,2022-01-06 13:00:00,0.2659855376137557,962.629906254924,40.029949121213605,1002.6598553761376,3.992375769966055
134,2022-01-06 14:00:00,0.27588798382496404,962.629906254924,40.12897358332563,1002.7588798382496,4.001856716521788
135,2022-01-06 15:00:00,0.2827033091837734,972.63473145861,30.192301633227718,1002.8270330918377,3.010718761753079
136,2022-01-06 16:00:00,0.2902575011367503,972.63473145861,30.267843552757498,1002.9025750113675,3.018024313320207
137,2022-01-06 17:00:00,0.2978031073586294,972.63473145861,30.34329961497635,1002.9780310735863,3.0253204631508153
138,2022-01-06 18:00:00,0.3052934414830929,972.63473145861,30.41820295622098,1003.0529344148309,3.0325620824753976
139,2022-01-06 19:00:00,0.3126820725469088,972.63473145861,30.49208926685918,1003.1268207254691,3.03970431623063
140,2022-01-06 20:00:00,0.31992314098081354,972.63473145861,30.564499951198126,1003.1992314098081,3.0467028875456235
141,2022-01-06 21:00:00,0.32697167081180395,972.63473145861,30.6349852495081,1003.269716708118,3.0535143979054995
142,2022-01-06 22:00:00,0.33378387569898677,972.63473145861,30.703107298379955,1003.3378387569899,3.0600966207371654
143,2022-01-06 23:00:00,0.3403174570605074,972.63473145861,30.76844311199511,1003.4031745706051,3.0664087867932164
144,2022-01-07 00:00:00,0.34653189194127665,972.63473145861,30.83058746080278,1003.4653189194128,3.072411859136584
145,2022-01-07 01:00:00,0.3497533257865257,982.7649817669305,20.73255149093474,1003.4975332578653,2.0660291434525297
146,2022-01-07 02:00:00,0.3508895332354882,993.0087432036836,10.500152128671264,1003.5088953323549,1.0463437023339677
147,2022-01-07 03:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
148,2022-01-07 04:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
149,2022-01-07 05:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
150,2022-01-07 06:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
151,2022-01-07 07:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
152,2022-01-07 08:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
153,2022-01-07 09:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
154,2022-01-07 10:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
155,2022-01-07 11:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
156,2022-01-07 12:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
157,2022-01-07 13:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
158,2022-01-07 14:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
159,2022-01-07 15:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
160,2022-01-07 16:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
161,2022-01-07 17:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
162,2022-01-07 18:00:00,0.3508895332354882,993.0087432036836,0,1003.5088953323549,0
163,2022-01-07 19:00:00,0.3482827846206874,993.5015452258648,9.981282620342121,1003.4828278462069,0.9946640184929847
164,2022-01-07 20:00:00,0.3469591171405796,993.5015452258648,9.968045945540979,1003.4695911714058,0.9933580482398799
165,2022-01-07 21:00:00,0.34549345225988193,993.5015452258648,9.953389296733995,1003.4549345225988,0.9919119388724114
166,2022-01-07 22:00:00,0.34389617348094814,993.5015452258648,9.937416508944704,1003.4389617348095,0.9903359235487789
167,2022-01-07 23:00:00,0.34217852028605195,993.5015452258648,9.920239976995768,1003.4217852028605,0.9886410802801342
168,2022-01-08 00:00:00,0.3403525115275329,993.5015452258648,9.901979889410585,1003.4035251152753,0.9868392567459839
169,2022-01-08 01:00:00,0.3384308635057437,993.5015452258648,9.88276340919261,1003.3843086350574,0.9849429898536599
170,2022-01-08 02:00:00,0.33642690333878134,993.5015452258648,9.862723807522995,1003.3642690333878,0.9829654206267937
171,2022-01-08 03:00:00,0.33435447815713815,993.5015452258648,9.84199955570662,1003.3435447815714,0.9809202049383026
172,2022-01-08 04:00:00,0.3322278607005387,993.5015452258648,9.820733381140593,1003.3222786070054,0.9788214206481614
173,2022-01-08 05:00:00,0.33006165210762217,993.5015452258648,9.799071295211458,1003.3006165210762,0.9766834719178716
174,2022-01-08 06:00:00,0.32493682451798805,983.5015452258648,19.747823019315117,1003.2493682451799,1.9683862900264524
175,2022-01-08 07:00:00,0.3204917231965737,983.5015452258648,19.703372006100984,1003.2049172319657,1.9640426066158405
176,2022-01-08 08:00:00,0.31605708567246893,983.5015452258648,19.659025630859944,1003.1605708567247,1.9597087646766893
177,2022-01-08 09:00:00,0.3116630223708512,983.5015452258648,19.61508499784367,1003.1166302237085,1.9554141967987555
178,2022-01-08 10:00:00,0.30733928479569383,983.5015452258648,19.571847622092147,1003.0733928479569,1.9511879949804223
179,2022-01-08 11:00:00,0.30311506285170253,983.5015452258648,19.529605402652233,1003.031150628517,1.9470587120265046
180,2022-01-08 12:00:00,0.2990187859519665,983.5015452258648,19.48864263365489,1002.9901878595197,1.9430541663867702
181,2022-01-08 13:00:00,0.2950779293828646,983.5015452258648,19.44923406796381,1002.9507792938286,1.9392012518957207
182,2022-01-08 14:00:00,0.29131882716405927,983.5015452258648,19.41164304577577,1002.9131882716406,1.9355257536525778
183,2022-01-08 15:00:00,0.28776649258795717,983.5015452258648,19.376119700014833,1002.8776649258796,1.9320521712333556
184,2022-01-08 16:00:00,0.28444444794566837,983.5015452258648,19.342899253591895,1002.8444444794567,1.9288035507473098
185,2022-01-08 17:00:00,0.28137456421097795,983.5015452258648,19.312200416245027,1002.8137456421098,1.9258013265343974
186,2022-01-08 18:00:00,0.27857691215381236,983.5015452258648,19.28422389567329,1002.7857691215381,1.9230651739869309
187,2022-01-08 19:00:00,0.2760696256185383,983.5015452258648,19.259151030320538,1002.7606962561854,1.9206128742605013
188,2022-01-08 20:00:00,0.27386877809776705,983.5015452258648,19.237142555112893,1002.7386877809777,1.918460192025098
189,2022-01-08 21:00:00,0.27198827321151386,983.5015452258648,19.218337506250382,1002.7198827321151,1.9166207668971413
190,2022-01-08 22:00:00,0.2689340851788188,973.5015452258648,29.18779562592337,1002.6893408517882,2.910951023088391
191,2022-01-08 23:00:00,0.26709910531225206,973.5015452258648,29.169445827257718,1002.6709910531225,2.9091742044537012
192,2022-01-09 00:00:00,0.2657933274944185,973.5015452258648,29.156388049079386,1002.6579332749442,2.9079097747570763
193,2022-01-09 01:00:00,0.2640600806053726,963.5015452258648,39.13905558018897,1002.6406008060537,3.9035977147468275
194,2022-01-09 02:00:00,0.2637500055656801,963.5015452258648,39.135954829792055,1002.6375000556568,3.9033005276203614
195,2022-01-09 03:00:00,0.26416242748025526,963.5015452258648,39.14007904893779,1002.6416242748026,3.9036958072878027
196,2022-01-09 04:00:00,0.26529114283351873,963.5015452258648,39.15136620247035,1002.6529114283352,3.904777591150365
197,2022-01-09 05:00:00,0.2671249019081188,963.5015452258648,39.16970379321635,1002.6712490190812,3.906535051397583
198,2022-01-09 06:00:00,0.26964748594166393,963.5015452258648,39.194929633551844,1002.6964748594166,3.908952571020775
199,2022-01-09 07:00:00,0.2728378176068986,963.5015452258648,39.22683295020415,1002.728378176069,3.912009852713704
200,2022-01-09 08:00:00,0.2766701050716847,963.5015452258648,39.26515582485201,1002.7667010507168,3.9156820608132756
201,2022-01-09 09:00:00,0.2811140179910126,963.5015452258648,39.30959495404528,1002.8111401799101,3.919939994582919
202,2022-01-09 10:00:00,0.28613489422247085,963.5015452258648,39.359803716359885,1002.8613489422247,3.924750291540792
203,2022-01-09 11:00:00,0.29169397664276175,963.5015452258648,39.41539454056282,1002.9169397664276,3.93007566007833
204,2022-01-09 12:00:00,0.29774867717226244,963.5015452258648,39.47594154585786,1002.9774867717226,3.9358751384259705
205,2022-01-09 13:00:00,0.30425286738516205,963.5015452258648,39.54098344798689,1003.0425286738516,3.9421043791896886
206,2022-01-09 14:00:00,0.31115719325166535,963.5015452258648,39.610026706651865,1003.1115719325167,3.948715956924141
207,2022-01-09 15:00:00,0.31840941144887436,963.5015452258648,39.68254888862397,1003.1840941144887,3.9556596961051085
208,2022-01-09 16:00:00,0.32595474595880203,963.5015452258648,39.75800223372325,1003.259547459588,3.9628830180980397
209,2022-01-09 17:00:00,0.33373626136467466,963.5015452258648,39.83581738778191,1003.3373626136467,3.970331303522025
210,2022-01-09 18:00:00,0.3416952513076012,963.5015452258648,39.91540728721119,1003.416952513076,3.977948268388562
211,2022-01-09 19:00:00,0.3497716388079198,963.5015452258648,39.99617116221444,1003.4977163880792,3.985676350731909
212,2022-01-09 20:00:00,0.35790438596103513,963.5015452258648,40.07749863374552,1003.5790438596104,3.9934571052434134
213,2022-01-09 21:00:00,0.36603191007817487,963.5015452258648,40.158773874916925,1003.6603191007817,4.001231603028476
214,2022-01-09 22:00:00,0.3740925039286253,963.5015452258648,40.23937981342147,1003.7409250392863,4.008940834194492
215,2022-01-09 23:00:00,0.3820247564213105,963.5015452258648,40.3187023383483,1003.8202475642131,4.01652610974747
216,2022-01-10 00:00:00,0.38707616362211184,973.7664621020444,30.104299534176697,1003.8707616362211,2.9988222273860567
217,2022-01-10 01:00:00,0.3926613514549103,973.7664621020444,30.16015141250461,1003.9266135145491,3.004218735363521
218,2022-01-10 02:00:00,0.39801802553015475,973.7664621020444,30.213718153257144,1003.9801802553015,3.009393885203403
219,2022-01-10 03:00:00,0.4031043780921095,973.7664621020444,30.264581678876603,1004.0310437809211,3.0143073629385024
220,2022-01-10 04:00:00,0.40559162009069494,983.8061387966674,20.24977740423953,1004.055916200907,2.016797777643655
221,2022-01-10 05:00:00,0.40854932705843794,983.8061387966674,20.279354473917063,1004.0854932705844,2.0196840418301027
222,2022-01-10 06:00:00,0.41125029497029575,983.8061387966674,20.3063641530356,1004.112502949703,2.022319619901473
223,2022-01-10 07:00:00,0.4136722609584126,983.8061387966674,20.330583812916778,1004.1367226095841,2.0246828300513675
224,2022-01-10 08:00:00,0.4157947856242686,983.8061387966674,20.351809059575295,1004.1579478562427,2.026753769466644
225,2022-01-10 09:00:00,0.4175993925748685,983.8061387966674,20.3698551290813,1004.1759939257487,2.0285144488912668
226,2022-01-10 10:00:00,0.41906969455960735,983.8061387966674,20.384558148928736,1004.1906969455961,2.02994891417851
227,2022-01-10 11:00:00,0.42019150540553485,983.8061387966674,20.39577625738802,1004.2019150540553,2.0310433540937964
228,2022-01-10 12:00:00,0.42095293696713726,983.8061387966674,20.403390573004046,1004.2095293696714,2.031786193645362
229,2022-01-10 13:00:00,0.42134448036146066,983.8061387966674,20.40730600694725,1004.2134448036146,2.0321681722692064
230,2022-01-10 14:00:00,0.42135907110567816,983.8061387966674,20.40745191438939,1004.2135907110568,2.0321824065276215
231,2022-01-10 15:00:00,0.42099213751906744,983.8061387966674,20.403782578523312,1004.2099213751907,2.031824436725526
232,2022-01-10 16:00:00,0.4202416321706437,983.8061387966674,20.39627752503907,1004.2024163217064,2.0310922572511436
233,2022-01-10 17:00:00,0.41910804617184566,983.8061387966674,20.384941665051066,1004.1910804617185,2.0299863304579686
234,2022-01-10 18:00:00,0.4175944060955885,983.8061387966674,20.36980526428848,1004.1759440609559,2.0285095838794542
235,2022-01-10 19:00:00,0.41570625372218045,983.8061387966674,20.350923740554435,1004.1570625372218,2.026667390969037
236,2022-01-10 20:00:00,0.4134516085391965,983.8061387966674,20.3283772887246,1004.134516085392,2.0244675352834767
237,2022-01-10 21:00:00,0.4114498773156015,994.22163970904,9.892859064116037,1004.114498773156,0.9852321698574513
238,2022-01-10 22:00:00,0.41001048148995095,994.22163970904,9.878465105859481,1004.1001048148995,0.9838127750898427
239,2022-01-10 23:00:00,0.40841116437765096,994.22163970904,9.862471934736506,1004.0841116437765,0.9822356334859983
240,2022-01-11 00:00:00,0.40666031931310725,994.22163970904,9.844963484091117,1004.0666031931311,0.9805090073489328
241,2022-01-11 01:00:00,0.4047673368644723,994.22163970904,9.826033659604745,1004.0476733686447,0.9786421422239611
242,2022-01-11 02:00:00,0.4027425410068986,994.22163970904,9.80578570102898,1004.027425410069,0.9766452043901153
243,2022-01-11 03:00:00,0.4005971190064315,994.22163970904,9.784331481024347,1004.0059711900643,0.974529212154667
244,2022-01-11 04:00:00,0.39834304529877046,994.22163970904,9.761790743947746,1003.9834304529877,0.9723059612192324
245,2022-01-11 05:00:00,0.3928869867909839,984.22163970904,19.707230158869802,1003.9288698679098,1.9630106026797243
246,2022-01-11 06:00:00,0.38796393498727183,984.22163970904,19.65799964083268,1003.8796393498727,1.9582028432774563
247,2022-01-11 07:00:00,0.38290156767400274,984.22163970904,19.60737596769999,1003.82901567674,1.9532585392026658
248,2022-01-11 08:00:00,0.37772875110180165,984.22163970904,19.555647801977962,1003.777287511018,1.9482058465846
249,2022-01-11 09:00:00,0.37247503578212215,984.22163970904,19.503110648781167,1003.7247503578212,1.9430736007883074
250,2022-01-11 10:00:00,0.3637522288890523,974.22163970904,29.4158825798505,1003.6375222888905,2.930926945892257
251,2022-01-11 11:00:00,0.355698607730983,974.22163970904,29.335346368269814,1003.5569860773098,2.923137078935141
252,2022-01-11 12:00:00,0.344221437951694,964.22163970904,39.22057467047695,1003.4422143795169,3.9086032168508247
253,2022-01-11 13:00:00,0.33352559278606575,964.22163970904,39.113616218820674,1003.3352559278607,3.898359594934131
254,2022-01-11 14:00:00,0.31957578343582327,954.22163970904,48.97411812531821,1003.1957578343582,4.88181072765307
255,2022-01-11 15:00:00,0.3065784392500973,954.22163970904,48.84414468346096,1003.065784392501,4.869485675163673
256,2022-01-11 16:00:00,0.2939069255892036,954.22163970904,48.71742954685209,1002.939069255892,4.857466524162518
